desc,precio,plu,precio x unidad,link,rubro,fecha
Jabon liquido DOVE cerezo y almendras bot 250 ml,30.49,193013,Precio por cada  1  Litro :  $121.96,http://www.cotodigital.com.ar/s.asp?id=193013,L,2014-02-22
Jabon liquido DOVE cream wash bot 230 ml,33.33,216393,Precio por cada  1  Litro :  $144.91,http://www.cotodigital.com.ar/s.asp?id=216393,L,2014-02-22
Jabon liquido DOVE original bot 250 ml,30.49,193021,Precio por cada  1  Litro :  $121.96,http://www.cotodigital.com.ar/s.asp?id=193021,L,2014-02-22
Jabon liquido DOVE para manos doy 220 ml,27.7,255222,Precio por cada  1  Litro :  $125.9,http://www.cotodigital.com.ar/s.asp?id=255222,L,2014-02-22
Jabon liquido DOVE rosas y cacao bot 250 ml,30.49,193020,Precio por cada  1  Litro :  $121.96,http://www.cotodigital.com.ar/s.asp?id=193020,L,2014-02-22
Jabon liquido ESPADOL pepino rto 250 ml,62.27,237298,Precio por cada  1  Litro :  $249.08,http://www.cotodigital.com.ar/s.asp?id=237298,L,2014-02-22
Jabon liquido ESPADOL pomelo rto 250 ml,62.27,237294,Precio por cada  1  Litro :  $249.08,http://www.cotodigital.com.ar/s.asp?id=237294,L,2014-02-22
Jabon liquido ESPADOL te verde y jengibre rto 250 ml,62.27,237297,Precio por cada  1  Litro :  $249.08,http://www.cotodigital.com.ar/s.asp?id=237297,L,2014-02-22
Jabon liquido ESTILO SPA aloe vera fra 320 cc,20.83,46133,Precio por cada  1  Litro :  $65.09,http://www.cotodigital.com.ar/s.asp?id=46133,L,2014-02-22
Jabon liquido ESTILO SPA aloe vera rto. pou 320 cc,11.63,46138,Precio por cada  1  Litro :  $36.34,http://www.cotodigital.com.ar/s.asp?id=46138,L,2014-02-22
Jabon liquido ESTILO SPA antibacterial pou 320 cc,14.55,141593,Precio por cada  1  Kilo :  $45.46,http://www.cotodigital.com.ar/s.asp?id=141593,L,2014-02-22
Jabon liquido ESTILO SPA crem. humect. rto. pou 320 cc,11.63,46175,Precio por cada  1  Litro :  $36.34,http://www.cotodigital.com.ar/s.asp?id=46175,L,2014-02-22
Jabon liquido ESTILO SPA cremoso rto. pou 300 cc,12.09,46177,Precio por cada  1  Litro :  $40.3,http://www.cotodigital.com.ar/s.asp?id=46177,L,2014-02-22
Jabon liquido ESTILO SPA glicerina y miel pou 320 ml,12.79,211438,Precio por cada  1  Litro :  $39.96,http://www.cotodigital.com.ar/s.asp?id=211438,L,2014-02-22
Jabon liquido ESTILO SPA jojoba rto. pou 300 cc,12.09,46136,Precio por cada  1  Litro :  $40.3,http://www.cotodigital.com.ar/s.asp?id=46136,L,2014-02-22
Jabon liquido ESTILO SPA proteinas de leche doy 320 ml,17.39,211435,Precio por cada  1  Litro :  $54.34,http://www.cotodigital.com.ar/s.asp?id=211435,L,2014-02-22
Jabon liquido KOMILI cremoso humectacion profunda fra 330ml,14.87,213800,Precio por cada  1  Litro :  $45.06,http://www.cotodigital.com.ar/s.asp?id=213800,L,2014-02-22
Jabon liquido KOMILI cremoso ultra nutrit bot 330ml,13.9,252373,Precio por cada  1  Litro :  $42.12,http://www.cotodigital.com.ar/s.asp?id=252373,L,2014-02-22
Jabon liquido LIFEBUOY antibacterial cream bot 225 ml,25.9,215021,Precio por cada  1  Litro :  $115.11,http://www.cotodigital.com.ar/s.asp?id=215021,L,2014-02-22
Jabon liquido LIFEBUOY antibacterial total fra 225 ml,25.9,212755,Precio por cada  1  Litro :  $115.11,http://www.cotodigital.com.ar/s.asp?id=212755,L,2014-02-22
Jabon liquido LIFEBUOY cream doy 220 ml,23.23,255225,Precio por cada  1  Litro :  $105.59,http://www.cotodigital.com.ar/s.asp?id=255225,L,2014-02-22
Jabon antibacterial PROTEX aloe paq 3 uni 270 grm,12.29,205435,Precio por cada  1  Unidad :  $4.1,http://www.cotodigital.com.ar/s.asp?id=205435,Tratantes,2014-02-22
Jabon antibacterial PROTEX avena paq 125 grm,6.47,191620,Precio por cada  1  Kilo escurrido:  $51.76,http://www.cotodigital.com.ar/s.asp?id=191620,Tratantes,2014-02-22
Jabon antibacterial PROTEX balance paq 3 uni 270 gr,13.37,198943,Precio por cada  1  Kilo escurrido:  $49.51,http://www.cotodigital.com.ar/s.asp?id=198943,Tratantes,2014-02-22
Jabon antibacterial PROTEX deo 12 paq 125 grm,6.47,187972,Precio por cada  1  Kilo escurrido:  $51.76,http://www.cotodigital.com.ar/s.asp?id=187972,Tratantes,2014-02-22
Jabon antibacterial PROTEX deo 12 paq 3 uni 270 gr,13.37,198944,Precio por cada  1  Kilo escurrido:  $49.51,http://www.cotodigital.com.ar/s.asp?id=198944,Tratantes,2014-02-22
Jabon facial NEUTROGENA granos /puntos negros cja 100 grm,26.65,24352,Precio por cada  1  Unidad :  $26.65,http://www.cotodigital.com.ar/s.asp?id=24352,Tratantes,2014-02-22
Demaquillador LOREAL plenitude hydr-conf bot 200 cc,43.93,33532,Precio por cada  1  Litro :  $219.65,http://www.cotodigital.com.ar/s.asp?id=33532,Desmaquillantes,2014-02-22
Desmaquillador CLEAN & CLEAR  toalla deep clean paq 25 uni,36.75,234383,Precio por cada  1  Unidad :  $1.47,http://www.cotodigital.com.ar/s.asp?id=234383,Desmaquillantes,2014-02-22
Desmaquillador ESTRELLA discos bol 80 uni,9.73,12248,Precio por cada  1  Unidad :  $0.13,http://www.cotodigital.com.ar/s.asp?id=12248,Desmaquillantes,2014-02-22
Desmaquillador LOREAL bifasico ojos/lab. bot 125 ml,49.73,129478,Precio por cada  1  Litro :  $397.84,http://www.cotodigital.com.ar/s.asp?id=129478,Desmaquillantes,2014-02-22
Desmaquillador LOREAL leche hidra total 5 suave bot 200 ml,47.83,234563,Precio por cada  1  Litro :  $239.15,http://www.cotodigital.com.ar/s.asp?id=234563,Desmaquillantes,2014-02-22
Desmaquillador LOREAL limpieza express fra 200 ml,47.83,38213,Precio por cada  1  Litro :  $239.15,http://www.cotodigital.com.ar/s.asp?id=38213,Desmaquillantes,2014-02-22
Desmaquillador LOREAL pet 200 ml,47.25,170817,Precio por cada  1  Litro :  $236.25,http://www.cotodigital.com.ar/s.asp?id=170817,Desmaquillantes,2014-02-22
Desmaquillador LOREAL toalla hydra confort paq 25 uni,28.6,186950,Precio por cada  1  Unidad :  $1.15,http://www.cotodigital.com.ar/s.asp?id=186950,Desmaquillantes,2014-02-22
Desmaquillador LOREAL toalla ideal balance paq 25 un,28.6,186949,Precio por cada  1  Unidad :  $1.15,http://www.cotodigital.com.ar/s.asp?id=186949,Desmaquillantes,2014-02-22
Desmaquillador NEUTROGENA toalla  night calming paq 25 u,38.53,259316,Precio por cada  1  Unidad :  $1.55,http://www.cotodigital.com.ar/s.asp?id=259316,Desmaquillantes,2014-02-22
Desmaquillador NEUTROGENA toalla deep clean fwp 25 uni,38.43,241248,Precio por cada  1  Unidad :  $1.54,http://www.cotodigital.com.ar/s.asp?id=241248,Desmaquillantes,2014-02-22
Desmaquillador nivea bifasico de ojos bot 125 ml,57.95,219812,Precio por cada  1  Litro :  $463.6,http://www.cotodigital.com.ar/s.asp?id=219812,Desmaquillantes,2014-02-22
Desmaquillador nivea toalla piel ultra sensible paq 25 uni,38.95,221464,Precio por cada  1  Unidad :  $1.56,http://www.cotodigital.com.ar/s.asp?id=221464,Desmaquillantes,2014-02-22
Desmaquillador NIVEA toallas paq 25 uni,38.95,64940,Precio por cada  1  Unidad :  $1.56,http://www.cotodigital.com.ar/s.asp?id=64940,Desmaquillantes,2014-02-22
Desmaquillador NIVEA visage ojos fra 125 ml,40.13,44593,Precio por cada  1  Litro :  $321.04,http://www.cotodigital.com.ar/s.asp?id=44593,Desmaquillantes,2014-02-22
Desmaquillador NIVEA visage toallas suaves paq 25 uni,44.99,142043,Precio por cada  1  Unidad :  $1.8,http://www.cotodigital.com.ar/s.asp?id=142043,Desmaquillantes,2014-02-22
Desmaquillador PONDS c pot 100 grm,30,59692,Precio por cada  1  Kilo :  $300,http://www.cotodigital.com.ar/s.asp?id=59692,Desmaquillantes,2014-02-22
Desmaquillante DERMAGLOS bifaz de ojos cja 120ml,89.57,257424,Precio por cada  1  Litro :  $746.41,http://www.cotodigital.com.ar/s.asp?id=257424,Desmaquillantes,2014-02-22
Esponja TAO desmaquillante bolsa 1 und,11.29,253199,Precio por cada  1  Unidad :  $11.29,http://www.cotodigital.com.ar/s.asp?id=253199,Desmaquillantes,2014-02-22
Leche desmaquillante LOREAL hidra total5 hidrat bot 200 ml,50.4,234542,Precio por cada  1  Litro :  $252,http://www.cotodigital.com.ar/s.asp?id=234542,Desmaquillantes,2014-02-22
Toalla desmaquill NEUTROGENA ultra soft paq 25 uni,42.8,214382,Precio por cada  1  Unidad :  $1.72,http://www.cotodigital.com.ar/s.asp?id=214382,Desmaquillantes,2014-02-22
Toallas desmaquillante q-soft c/aloe te y pep paq 25 uni,28.37,253107,Precio por cada  1  Medida :  $1.14,http://www.cotodigital.com.ar/s.asp?id=253107,Desmaquillantes,2014-02-22
Toallas desmaquillante q-soft control acne paq 25 uni,28.37,237237,Precio por cada  1  Unidad :  $1.14,http://www.cotodigital.com.ar/s.asp?id=237237,Desmaquillantes,2014-02-22
Toallas desmaquillante q-soft hidratante paq 25 uni,28.37,237239,Precio por cada  1  Unidad :  $1.14,http://www.cotodigital.com.ar/s.asp?id=237239,Desmaquillantes,2014-02-22
Toallas desmaquillantes LOREAL hidra total 5 fwp 25 uni,28.6,234539,Precio por cada  1  Unidad :  $1.15,http://www.cotodigital.com.ar/s.asp?id=234539,Desmaquillantes,2014-02-22
Protector labial NIVEA labello cereza bli 5 grm,18.4,113873,Precio por cada  100  Gramos :  $368,http://www.cotodigital.com.ar/s.asp?id=113873,Labios,2014-02-22
Protector labial NIVEA labello classic bli 5 grm,17.45,113872,Precio por cada  100  Gramos :  $349,http://www.cotodigital.com.ar/s.asp?id=113872,Labios,2014-02-22
Protector labial NIVEA labello rose bli 4.8 grm,19.47,7013,Precio por cada  100  Gramos :  $405.63,http://www.cotodigital.com.ar/s.asp?id=7013,Labios,2014-02-22
Arqueador pestañas TAO cja 1 uni,9.53,143499,Precio por cada  1  Unidad :  $9.53,http://www.cotodigital.com.ar/s.asp?id=143499,Ojos,2014-02-22
Quitaesmalte CUTEX fortalecedor bot 100 ml,14.13,256837,Precio por cada  1  Litro :  $141.3,http://www.cotodigital.com.ar/s.asp?id=256837,Quitaesmaltes,2014-02-22
Quitaesmalte CUTEX fortalecedor bot 50 ml,9.75,256834,Precio por cada  100  Mililitros :  $19.5,http://www.cotodigital.com.ar/s.asp?id=256834,Quitaesmaltes,2014-02-22
Quitaesmalte CUTEX hipoalergenico bot 100 ml,13.8,256835,Precio por cada  1  Litro :  $138,http://www.cotodigital.com.ar/s.asp?id=256835,Quitaesmaltes,2014-02-22
Quitaesmalte CUTEX hipoalergenico bot 50 ml,9.75,256671,Precio por cada  100  Mililitros :  $19.5,http://www.cotodigital.com.ar/s.asp?id=256671,Quitaesmaltes,2014-02-22
Quitaesmalte CUTEX humectante bot 100 ml,14.13,256672,Precio por cada  1  Litro :  $141.3,http://www.cotodigital.com.ar/s.asp?id=256672,Quitaesmaltes,2014-02-22
Quitaesmalte CUTEX humectante c/alm bot 50 ml,9.75,256831,Precio por cada  100  Mililitros :  $19.5,http://www.cotodigital.com.ar/s.asp?id=256831,Quitaesmaltes,2014-02-22
Quitaesmalte CUTEX reparador bot 100 ml,15.43,256836,Precio por cada  1  Litro :  $154.3,http://www.cotodigital.com.ar/s.asp?id=256836,Quitaesmaltes,2014-02-22
Quitaesmalte CUTEX teen bot 100 ml,15.43,25684,Precio por cada  1  Litro :  $154.3,http://www.cotodigital.com.ar/s.asp?id=25684,Quitaesmaltes,2014-02-22
Guante TAO exfoliante bol 1un,8.25,260654,Precio por cada  1  Unidad :  $8.25,http://www.cotodigital.com.ar/s.asp?id=260654,Rostro,2014-02-22
Polvo compacto PONDS angel face almendra bli 11 grm,25.7,173951,Precio por cada  100  Gramos :  $233.64,http://www.cotodigital.com.ar/s.asp?id=173951,Rostro,2014-02-22
Polvo compacto PONDS angel face canela bli 11 grm,25.7,173947,Precio por cada  100  Gramos :  $233.64,http://www.cotodigital.com.ar/s.asp?id=173947,Rostro,2014-02-22
Polvo compacto PONDS angel face caribe bli 11 grm,25.7,173950,Precio por cada  100  Gramos :  $233.64,http://www.cotodigital.com.ar/s.asp?id=173950,Rostro,2014-02-22
Polvo compacto PONDS angel face natural 2 bli 11 grm,25.7,173948,Precio por cada  100  Gramos :  $233.64,http://www.cotodigital.com.ar/s.asp?id=173948,Rostro,2014-02-22
Polvo compacto PONDS angel face natural bli 11 grm,25.7,173941,Precio por cada  100  Gramos :  $233.64,http://www.cotodigital.com.ar/s.asp?id=173941,Rostro,2014-02-22
Polvo compacto PONDS angel face topacio bli 11 grm,25.7,17394,Precio por cada  100  Gramos :  $233.64,http://www.cotodigital.com.ar/s.asp?id=17394,Rostro,2014-02-22
Aposito absorbente cotidian largo paq 20 und,40.99,256756,Precio por cada  1  Unidad :  $2.05,http://www.cotodigital.com.ar/s.asp?id=256756,Pa,2014-02-22
Pañal p/adultos COTIDIAN mediano paq 8 uni,35.95,178734,Precio por cada  1  Unidad :  $4.5,http://www.cotodigital.com.ar/s.asp?id=178734,Pa,2014-02-22
Pañal p/adultos COTIDIAN plus grande paq 8 uni,53.8,199346,Precio por cada  1  Unidad :  $6.73,http://www.cotodigital.com.ar/s.asp?id=199346,Pa,2014-02-22
Pañal p/adultos COTIDIAN plus mediano paq 8 uni,53.8,199345,Precio por cada  1  Unidad :  $6.73,http://www.cotodigital.com.ar/s.asp?id=199345,Pa,2014-02-22
Pañal p/adultos PLENITUD active hombre xg paq 20 uni,138.03,256247,Precio por cada  1  Unidad :  $6.91,http://www.cotodigital.com.ar/s.asp?id=256247,Pa,2014-02-22
Pañal p/adultos PLENITUD active hombre xg paq 8 uni,63.2,256252,Precio por cada  1  Unidad :  $7.9,http://www.cotodigital.com.ar/s.asp?id=256252,Pa,2014-02-22
Pañal p/adultos PLENITUD protect grande paq 8 uni,58.6,223151,Precio por cada  1  Unidad :  $7.33,http://www.cotodigital.com.ar/s.asp?id=223151,Pa,2014-02-22
Pañal p/adultos PLENITUD protect mediano bsa 16 uni,106.57,241843,Precio por cada  1  Unidad :  $6.67,http://www.cotodigital.com.ar/s.asp?id=241843,Pa,2014-02-22
Pañal p/adultos PLENITUD protect mediano paq 8 uni,58.6,223150,Precio por cada  1  Unidad :  $7.33,http://www.cotodigital.com.ar/s.asp?id=223150,Pa,2014-02-22
Ropa interior descartable COTIDIAN  clasico g paq 24 un,80.85,250262,Precio por cada  1  Unidad :  $3.37,http://www.cotodigital.com.ar/s.asp?id=250262,Pa,2014-02-22
Ropa interior descartable COTIDIAN  clasico m  paq 24 un,81.17,250171,Precio por cada  1  Unidad :  $3.39,http://www.cotodigital.com.ar/s.asp?id=250171,Pa,2014-02-22
Ropa interior descartable COTIDIAN  m paq 20 unid,120.93,250170,Precio por cada  1  Unidad :  $6.05,http://www.cotodigital.com.ar/s.asp?id=250170,Pa,2014-02-22
Ropa interior descartable PLENITUD act hombre paq 20 un,123.05,255332,Precio por cada  1  Unidad :  $6.16,http://www.cotodigital.com.ar/s.asp?id=255332,Pa,2014-02-22
Ropa interior descartable PLENITUD act mujer m/g paq 20u,138.03,255768,Precio por cada  1  Unidad :  $6.91,http://www.cotodigital.com.ar/s.asp?id=255768,Pa,2014-02-22
Ropa interior descartable PLENITUD act mujer xg paq 20un,138.03,255456,Precio por cada  1  Unidad :  $6.91,http://www.cotodigital.com.ar/s.asp?id=255456,Pa,2014-02-22
Ropa interior descartable PLENITUD active hombre bsa 8u,63.2,230826,Precio por cada  1  Unidad :  $7.9,http://www.cotodigital.com.ar/s.asp?id=230826,Pa,2014-02-22
Ropa interior descartable plentitud active mujer bsa 8u,63.2,230827,Precio por cada  1  Unidad :  $7.9,http://www.cotodigital.com.ar/s.asp?id=230827,Pa,2014-02-22
Ropa interior descartable xg plentitud active mujer bsa 8u,63.2,231263,Precio por cada  1  Unidad :  $7.9,http://www.cotodigital.com.ar/s.asp?id=231263,Pa,2014-02-22
Colonia johnson baby besitos bot 200 ml,31.15,254723,Precio por cada  1  Litro :  $155.75,http://www.cotodigital.com.ar/s.asp?id=254723,Colonias,2014-02-22
Colonia johnson baby dulce sueños bot 100 ml,20.23,254782,Precio por cada  1  Litro :  $202.3,http://www.cotodigital.com.ar/s.asp?id=254782,Colonias,2014-02-22
Colonia johnson baby dulce sueños bot 200 ml,30.45,254739,Precio por cada  1  Litro :  $152.25,http://www.cotodigital.com.ar/s.asp?id=254739,Colonias,2014-02-22
Colonia johnson baby fresca caricia bot 100 ml,25.69,254769,Precio por cada  1  Litro :  $256.9,http://www.cotodigital.com.ar/s.asp?id=254769,Colonias,2014-02-22
Colonia johnson baby fresca caricia bot 200 ml,31.67,25477,Precio por cada  1  Litro :  $158.35,http://www.cotodigital.com.ar/s.asp?id=25477,Colonias,2014-02-22
Acondicionador johnsons baby con ph balanceado bot 400 ml,36.05,221497,Precio por cada  1  Litro :  $90.12,http://www.cotodigital.com.ar/s.asp?id=221497,Shampoo ,2014-02-22
Acondicionador johnsons baby manzanilla bot x 400ml,36.05,221490,Precio por cada  1  Litro :  $90.12,http://www.cotodigital.com.ar/s.asp?id=221490,Shampoo ,2014-02-22
Shampoo johnson baby cabello claro bot 200 ml,15.95,254771,Precio por cada  1  Litro :  $79.75,http://www.cotodigital.com.ar/s.asp?id=254771,Shampoo ,2014-02-22
Shampoo johnson baby cabello claro bot 400 ml,28.37,254772,Precio por cada  1  Litro :  $70.92,http://www.cotodigital.com.ar/s.asp?id=254772,Shampoo ,2014-02-22
Shampoo johnson`s baby cabellos claros bot 750 ml,46.33,254591,Precio por cada  1  Litro :  $61.77,http://www.cotodigital.com.ar/s.asp?id=254591,Shampoo ,2014-02-22
Shampoo johnsons baby fragancia prolonga fra 400 ml,30.17,257365,Precio por cada  1  Litro :  $75.42,http://www.cotodigital.com.ar/s.asp?id=257365,Shampoo ,2014-02-22
Shampoo johnsons baby lisos y sedosos bot 200 ml,16.49,249464,Precio por cada  1  Litro :  $82.45,http://www.cotodigital.com.ar/s.asp?id=249464,Shampoo ,2014-02-22
Shampoo JOHNSONs baby lisos y sedosos bot 400 ml,30.5,249465,Precio por cada  1  Litro :  $76.25,http://www.cotodigital.com.ar/s.asp?id=249465,Shampoo ,2014-02-22
Shampoo johnsons baby rulos definidos fra 200 ml,16.49,257397,Precio por cada  1  Litro :  $82.45,http://www.cotodigital.com.ar/s.asp?id=257397,Shampoo ,2014-02-22
Fecula natural johnson`s  tar 200 grm,20.13,259312,Precio por cada  1  Kilo :  $100.65,http://www.cotodigital.com.ar/s.asp?id=259312,Talco ,2014-02-22
Toalla humeda HUGGIES classic fwp 50 uni,14.13,247101,Precio por cada  1  Unidad :  $0.29,http://www.cotodigital.com.ar/s.asp?id=247101,Toallas H,2014-02-22
Toallas humedas BABYSEC paq 70 uni,12.79,195820,Precio por cada  1  Unidad :  $0.19,http://www.cotodigital.com.ar/s.asp?id=195820,Toallas H,2014-02-22
Toallas humedas BABYSEC ultra fwp 50 uni,13.59,229620,Precio por cada  1  Unidad :  $0.28,http://www.cotodigital.com.ar/s.asp?id=229620,Toallas H,2014-02-22
Toallas humedas ESTRELLA BABY fresias y camomilla doy 70 uni,10.65,219809,Precio por cada  1  Unidad :  $0.16,http://www.cotodigital.com.ar/s.asp?id=219809,Toallas H,2014-02-22
Toallas humedas ESTRELLA BABY vitamina e y aloe ve doy 70 un,10.65,219804,Precio por cada  1  Unidad :  $0.16,http://www.cotodigital.com.ar/s.asp?id=219804,Toallas H,2014-02-22
Toallas humedas ESTRELLA paq 50 uni,25.57,123224,Precio por cada  1  Unidad :  $0.52,http://www.cotodigital.com.ar/s.asp?id=123224,Toallas H,2014-02-22
Toallas humedas estrella vitam e y aloe vera fwp 50 uni,16.69,217767,Precio por cada  1  Unidad :  $0.34,http://www.cotodigital.com.ar/s.asp?id=217767,Toallas H,2014-02-22
Toallas humedas HUGGIES active fresh disney fwp 96 uni,57.67,235952,Precio por cada  1  Unidad :  $0.61,http://www.cotodigital.com.ar/s.asp?id=235952,Toallas H,2014-02-22
Toallas humedas johnson`s  babyrecien nacidos fwp 50 uni,32.73,224074,Precio por cada  1  Unidad :  $0.66,http://www.cotodigital.com.ar/s.asp?id=224074,Toallas H,2014-02-22
Toallas humedas johnson`s  babyskincare fwp 50 uni,32.73,224075,Precio por cada  1  Unidad :  $0.66,http://www.cotodigital.com.ar/s.asp?id=224075,Toallas H,2014-02-22
Toallas humedas johnsons baby c/crema humectante doy 70 uni,16.69,240462,Precio por cada  1  Unidad :  $0.24,http://www.cotodigital.com.ar/s.asp?id=240462,Toallas H,2014-02-22
Toallas humedas johnsons baby olorcito a bebe doy 70 uni,14.63,240460,Precio por cada  1  Unidad :  $0.21,http://www.cotodigital.com.ar/s.asp?id=240460,Toallas H,2014-02-22
Toallas humedas johnsons lavanda y manzanilla doy 70 un,14.03,240463,Precio por cada  1  Unidad :  $0.21,http://www.cotodigital.com.ar/s.asp?id=240463,Toallas H,2014-02-22
Toallas humedas pampers sensitive fwp 56 und,37.45,259340,Precio por cada  1  Unidad :  $0.67,http://www.cotodigital.com.ar/s.asp?id=259340,Toallas H,2014-02-22
Toallas humedas q-soft aloe y vitamina e doy 70 uni,15.63,221486,Precio por cada  1  Unidad :  $0.23,http://www.cotodigital.com.ar/s.asp?id=221486,Toallas H,2014-02-22
Toallas humedas q-soft aloe y vitamina e fwp 50 uni,25.25,221494,Precio por cada  1  Unidad :  $0.51,http://www.cotodigital.com.ar/s.asp?id=221494,Toallas H,2014-02-22
